created_at,express_pk,PK_x,creator,expression_answer,PK_y,express_question
1716348990,express#8403ff0b-2608-4a40-9581-57c4596f6792,expression#02a5dc29-5f2d-46c6-8228-ce6c7f6083bd,user#user_2d92y3KHBHVJG8T8U7blPZJmH5J,Set clear boundaries,express#8403ff0b-2608-4a40-9581-57c4596f6792,How do you balance your personal time and space with dating?
1716854285,express#8403ff0b-2608-4a40-9581-57c4596f6792,expression#929dfef3-4e27-4494-864f-13ef3e7f8341,user#user_2gpvNULgfwpZIJjuuAX2npUUq6T,"Unplug regularly by turning off the laptop and doing nothing, which helps clear the mind and feel nothing. Watching TV shows, especially the horror show ""From,"" is calming and catches interest.",express#8403ff0b-2608-4a40-9581-57c4596f6792,How do you balance your personal time and space with dating?
1718033865,express#8403ff0b-2608-4a40-9581-57c4596f6792,expression#a31630e9-7f02-4fe2-aacb-9e57eadc2639,user#user_2YZ8oZMtMNvPA0ek08kGEioZn4x,Have tech-free time,express#8403ff0b-2608-4a40-9581-57c4596f6792,How do you balance your personal time and space with dating?
1707958074,express#4b951033-b2e1-4bb3-89ff-5d75af01c365,expression#6b4b24aa-f218-46c0-9a0d-832b16b4b6e4,user#user_2cNc5naFMLNEXdyQtEbcAN9P3qw,Don’t you think the pictures in this app are goodlooking~,express#4b951033-b2e1-4bb3-89ff-5d75af01c365,What do you want to chat about with a stranger you met on Wander?
1708106086,express#4b951033-b2e1-4bb3-89ff-5d75af01c365,expression#84aa9f76-08e5-4869-8cb4-f5b5e5b0165b,user#user_2YoW9eFdjtwR4YYfpGg7f4MmLX6,Your thoughts on what the world will differ from now in 5 years with AI and new tech developing so fast. ,express#4b951033-b2e1-4bb3-89ff-5d75af01c365,What do you want to chat about with a stranger you met on Wander?
1708276098,express#4b951033-b2e1-4bb3-89ff-5d75af01c365,expression#5fd12dad-78c5-4803-be92-59e645500d3d,user#user_2bhsOcOlT8mnuPaGjt7TYB0ORgN,Qqq,express#4b951033-b2e1-4bb3-89ff-5d75af01c365,What do you want to chat about with a stranger you met on Wander?
1716348228,express#4b951033-b2e1-4bb3-89ff-5d75af01c365,expression#8ef562ac-0a4f-4dd1-a4e3-69a0c8bccdec,user#user_2d92y3KHBHVJG8T8U7blPZJmH5J,Biggest life challenges,express#4b951033-b2e1-4bb3-89ff-5d75af01c365,What do you want to chat about with a stranger you met on Wander?
1716465219,express#4b951033-b2e1-4bb3-89ff-5d75af01c365,expression#8b02277e-f953-43b5-8369-acd03b27462c,user#user_2YYNVmnbOHGWtLo2Xil0pRZHRAo,Maybe exchange good restaurant lists. I like everything so I have saved a lot of restaurants on my Google maps.,express#4b951033-b2e1-4bb3-89ff-5d75af01c365,What do you want to chat about with a stranger you met on Wander?
1717110627,express#4b951033-b2e1-4bb3-89ff-5d75af01c365,expression#e1e185b3-a9a2-475a-ba18-98a9a704324f,user#user_2h6cMsYdx6CiVQoW12vnTHEkbBy,"Anime and games. Currently, enjoying Wuthering Waves for its visuals and combat mechanics, and waiting for Jihnshi banner to come out. All characters are well designed and good looking.",express#4b951033-b2e1-4bb3-89ff-5d75af01c365,What do you want to chat about with a stranger you met on Wander?
1718658260,express#4b951033-b2e1-4bb3-89ff-5d75af01c365,expression#ee56631a-820e-4073-85c2-5447dbd4caea,user#user_2dIJ4J0ChFzAsgBCzqddyKFQn1K,"Career dreams, and thanks.",express#4b951033-b2e1-4bb3-89ff-5d75af01c365,What do you want to chat about with a stranger you met on Wander?
1713026830,express#52e81ee7-24c5-471b-b9e1-b38847ef6a0e,expression#9bd9f148-7237-4dbf-a8e3-ccc15294b938,user#user_2f3Og7u2pr8pcuo5vUp0FCXkXni,That I am affected by how they have grown me and how family culture was when i was little,express#52e81ee7-24c5-471b-b9e1-b38847ef6a0e,What is one thing you would never want your parents to find out about you?
1713037159,express#52e81ee7-24c5-471b-b9e1-b38847ef6a0e,expression#08db856c-d33a-40c0-b954-a91df031786c,user#user_2YYNVmnbOHGWtLo2Xil0pRZHRAo,That I trade crypto. ,express#52e81ee7-24c5-471b-b9e1-b38847ef6a0e,What is one thing you would never want your parents to find out about you?
1716348369,express#52e81ee7-24c5-471b-b9e1-b38847ef6a0e,expression#579042dc-9c3a-4131-be1f-835e23a93ba8,user#user_2d92y3KHBHVJG8T8U7blPZJmH5J,Hidden talent,express#52e81ee7-24c5-471b-b9e1-b38847ef6a0e,What is one thing you would never want your parents to find out about you?
1716744905,express#52e81ee7-24c5-471b-b9e1-b38847ef6a0e,expression#cc41810a-2e51-4233-a681-94cc9318493b,user#user_2fBxS659N6pIiEcAIHAgkuAc49v,I can’t tell you either ,express#52e81ee7-24c5-471b-b9e1-b38847ef6a0e,What is one thing you would never want your parents to find out about you?
1704913444,express#98af0828-3888-4ed6-9bfc-9514cfd37a86,expression#21b0528d-57c6-4dc4-a46d-e68b929d2f87,user#user_2YZ8oZMtMNvPA0ek08kGEioZn4x,I think it's totally fine. I love her so I should give her 100% trust. ,express#98af0828-3888-4ed6-9bfc-9514cfd37a86,Is it okay for couples to check each other's phones? Why?
1704914312,express#98af0828-3888-4ed6-9bfc-9514cfd37a86,expression#05708055-7139-46a3-ac28-7dfe104286f6,user#user_2am8iylZ7YMb79Ry20fdHfRhpze,"I usually don’t check, I think it’s not necessary ",express#98af0828-3888-4ed6-9bfc-9514cfd37a86,Is it okay for couples to check each other's phones? Why?
1704916087,express#98af0828-3888-4ed6-9bfc-9514cfd37a86,expression#4fa5f6a8-5548-4811-b03a-b69befab76b1,user#user_2YoW9eFdjtwR4YYfpGg7f4MmLX6,"It’s a conversation the couple should have. And that conversation needs to happen regularly. 

Otherwise, you get caught off guards. (Like the cat loll)",express#98af0828-3888-4ed6-9bfc-9514cfd37a86,Is it okay for couples to check each other's phones? Why?
1704923573,express#98af0828-3888-4ed6-9bfc-9514cfd37a86,expression#0595eff5-7ed0-4407-83c8-50f5c77e2c7d,user#user_2amTRbI6gimQWWAo9aE9zSoyUtg,It’s ok to check with other’s phone because of trust.,express#98af0828-3888-4ed6-9bfc-9514cfd37a86,Is it okay for couples to check each other's phones? Why?
1704944704,express#98af0828-3888-4ed6-9bfc-9514cfd37a86,expression#eba4d4ae-d466-4dd5-9dd9-4660c11d5e34,user#user_2amiyxwNE7gbLlAaxGuAPtDx2xC,not ok， people should have their private,express#98af0828-3888-4ed6-9bfc-9514cfd37a86,Is it okay for couples to check each other's phones? Why?
1704955389,express#98af0828-3888-4ed6-9bfc-9514cfd37a86,expression#e50aa35e-603b-4f8e-a446-7986aef927d7,user#user_2YYNVmnbOHGWtLo2Xil0pRZHRAo,Yes. If there are secrets between you two then why be together. ,express#98af0828-3888-4ed6-9bfc-9514cfd37a86,Is it okay for couples to check each other's phones? Why?
1704991064,express#98af0828-3888-4ed6-9bfc-9514cfd37a86,expression#b3504f89-0a9d-44b7-ae55-ce421c3a6a82,user#user_2aohhwxJVSSQJv8Mjx34BlGD46A,Check before consent :) ,express#98af0828-3888-4ed6-9bfc-9514cfd37a86,Is it okay for couples to check each other's phones? Why?
1705265066,express#98af0828-3888-4ed6-9bfc-9514cfd37a86,expression#aea3d781-b5d0-4127-9752-9ac903024d71,user#user_2axbwZ9Oo3TC2ijfJv8BYbc3KMx,"It’s def not okay but ppl often do so driven by insecure curiosity and suspicion, which is harmful for relationships ",express#98af0828-3888-4ed6-9bfc-9514cfd37a86,Is it okay for couples to check each other's phones? Why?
1705270695,express#98af0828-3888-4ed6-9bfc-9514cfd37a86,expression#ca2cae29-3c0a-4876-b4f9-373e309b06bd,user#user_2axq2QDdPwAkB0u3SnZhmovz2TW,"I don’t like the idea of couple checking each other’s phone. It ruins the trust and privacy already, no matter if there is anything you are expected to find out surprisingly.",express#98af0828-3888-4ed6-9bfc-9514cfd37a86,Is it okay for couples to check each other's phones? Why?
1705277751,express#98af0828-3888-4ed6-9bfc-9514cfd37a86,expression#2c7212ac-2318-4ed8-a25c-61976d0e2b8b,user#user_2ay4vCB7PY3pPVAp7iU9OT8V7ZC,No way!!! Need to have trust,express#98af0828-3888-4ed6-9bfc-9514cfd37a86,Is it okay for couples to check each other's phones? Why?
1705499608,express#98af0828-3888-4ed6-9bfc-9514cfd37a86,expression#adb9c0f4-d2f9-4168-86dd-1045aa7665cf,user#user_2b5KTpRVbr0YsSphPE1sd713ahr,Design an image in the form of the Instagram logo,express#98af0828-3888-4ed6-9bfc-9514cfd37a86,Is it okay for couples to check each other's phones? Why?
1705607316,express#98af0828-3888-4ed6-9bfc-9514cfd37a86,expression#363b362b-c3fc-44b3-a7bc-6a37ecd1c329,user#user_2b8qpFGggr62u261cMYd6s6KPTy,Yea sure. It’s a sign of trust and openness. ,express#98af0828-3888-4ed6-9bfc-9514cfd37a86,Is it okay for couples to check each other's phones? Why?
1705637846,express#98af0828-3888-4ed6-9bfc-9514cfd37a86,expression#f8d775a5-20da-4489-96b8-467d43f0f275,user#user_2b4bxiSoP37KPxIQCpXajOhpA3G,"Depends. The core of this question is about trust. The ultimate level of trust is when couples don’t even feel like they had to check each other’s phones. The second tier will be allowing each other to check. Last one will be nah, don’t look",express#98af0828-3888-4ed6-9bfc-9514cfd37a86,Is it okay for couples to check each other's phones? Why?
1705658800,express#98af0828-3888-4ed6-9bfc-9514cfd37a86,expression#4162e120-f891-44ec-9427-5c126036e4f4,user#user_2YaweNj36RjSiEBpNpgbJ9BszQc,Everyone need their own privacy ,express#98af0828-3888-4ed6-9bfc-9514cfd37a86,Is it okay for couples to check each other's phones? Why?
1705931665,express#98af0828-3888-4ed6-9bfc-9514cfd37a86,expression#6910eab1-0d81-49ae-9265-250619b1b09b,user#user_2amFmVhwPDw7sTr2878gDoJMd0D,Check? No. Have access? Okay. ,express#98af0828-3888-4ed6-9bfc-9514cfd37a86,Is it okay for couples to check each other's phones? Why?
1706849052,express#98af0828-3888-4ed6-9bfc-9514cfd37a86,expression#c9df29d4-0ede-4db4-ad4b-dcbbbf749236,user#user_2bnRmbswRMmlrdrhrPnfrdGIIDj,"No, cuz I cheat ",express#98af0828-3888-4ed6-9bfc-9514cfd37a86,Is it okay for couples to check each other's phones? Why?
1706985889,express#98af0828-3888-4ed6-9bfc-9514cfd37a86,expression#172c3fec-9e5b-41e3-bd23-653e078774b3,user#user_2bKEzMMr51cjoum7CDhfpkddajp,No they should still live their separate lives and have their privacy ,express#98af0828-3888-4ed6-9bfc-9514cfd37a86,Is it okay for couples to check each other's phones? Why?
1707185206,express#98af0828-3888-4ed6-9bfc-9514cfd37a86,expression#26216789-5fd2-4e8d-a6ae-3ab74bcaea12,user#user_2byQMpSvAMbnoaUmAEefl0RvMSA,"No, no one survive",express#98af0828-3888-4ed6-9bfc-9514cfd37a86,Is it okay for couples to check each other's phones? Why?
1707443834,express#98af0828-3888-4ed6-9bfc-9514cfd37a86,expression#e0a16b74-961b-4493-b4e6-012e9ee10e08,user#user_2c4niqxF5tNPNCCM0Bwa3Ox1wkJ,No I don’t think it is necessary ,express#98af0828-3888-4ed6-9bfc-9514cfd37a86,Is it okay for couples to check each other's phones? Why?
1707592377,express#98af0828-3888-4ed6-9bfc-9514cfd37a86,expression#1e59b31f-a731-4a5d-bd41-6ec011f7b925,user#user_2cBjoGweNkhuyVFMKwjdQkSrgpF,Only my wife can check my phone.,express#98af0828-3888-4ed6-9bfc-9514cfd37a86,Is it okay for couples to check each other's phones? Why?
1707592430,express#98af0828-3888-4ed6-9bfc-9514cfd37a86,expression#f196d7a2-6689-4460-a09a-e4bf96a8f179,user#user_2cBjvsqgPSqQOfnIWmtTrnTVGuk,I personally would not check and prefer not to be checked as well. 不要挑战人性。,express#98af0828-3888-4ed6-9bfc-9514cfd37a86,Is it okay for couples to check each other's phones? Why?
1707860646,express#98af0828-3888-4ed6-9bfc-9514cfd37a86,expression#c8322bbd-d81a-44cc-8c38-baaaf095959d,user#user_2cKVrOyD8yH1gMohYRahVysYEjk,"I think it’s okay if they have permission from their partner. However, if their partner is not comfortable then they should respect that. ",express#98af0828-3888-4ed6-9bfc-9514cfd37a86,Is it okay for couples to check each other's phones? Why?
1707958132,express#98af0828-3888-4ed6-9bfc-9514cfd37a86,expression#2e65c86f-c815-4e3e-98d1-eef6a497989d,user#user_2cNc5naFMLNEXdyQtEbcAN9P3qw,Absolutely okay. But has to be mutual. ,express#98af0828-3888-4ed6-9bfc-9514cfd37a86,Is it okay for couples to check each other's phones? Why?
1708308394,express#98af0828-3888-4ed6-9bfc-9514cfd37a86,expression#79a7ac0b-2f9b-4d2b-abaf-4f61b3322ece,user#user_2cZ8kXcxYFX3aFJZDWLvu2uslCC,I don’t think it is necessary in a respectful and mature relationship ,express#98af0828-3888-4ed6-9bfc-9514cfd37a86,Is it okay for couples to check each other's phones? Why?
1708457461,express#98af0828-3888-4ed6-9bfc-9514cfd37a86,expression#994c2e16-e736-4697-9bca-369d928bfc04,user#user_2cZDlQW4wPAeepIqARsWjawvv5s,"If the relationship is based on trust, no. ",express#98af0828-3888-4ed6-9bfc-9514cfd37a86,Is it okay for couples to check each other's phones? Why?
1708463939,express#98af0828-3888-4ed6-9bfc-9514cfd37a86,expression#cbd4d755-f72b-4e0b-8f2f-7ba41df9ea24,user#user_2YmV4mgZCnmhLnfdWiGfyTrWJuC,"It should be okay for some cases, just don’t check daily as a task.",express#98af0828-3888-4ed6-9bfc-9514cfd37a86,Is it okay for couples to check each other's phones? Why?
1708474349,express#98af0828-3888-4ed6-9bfc-9514cfd37a86,expression#563fee07-221b-4c1c-a191-64c5c41a94ae,user#user_2ceXtK4RKMZHCmNBqaOaDiYzocE,"Yes, trust is needed to be built over time",express#98af0828-3888-4ed6-9bfc-9514cfd37a86,Is it okay for couples to check each other's phones? Why?
1708476276,express#98af0828-3888-4ed6-9bfc-9514cfd37a86,expression#277cfcb3-a760-4b3e-92f5-dc3f857bc09f,user#user_2Zir3t0Q0AWPkby5ZGdjTUp5FNO,"No. I don’t think it’s necessary to check each other’s phones. It’s more crucial to trust each other while being respectful for each other’s privacy. 
I also believe human nature is complicated. Do not test love, do it test human nature. Otherwise both of yourself and your partner will be hurt.",express#98af0828-3888-4ed6-9bfc-9514cfd37a86,Is it okay for couples to check each other's phones? Why?
1708624377,express#98af0828-3888-4ed6-9bfc-9514cfd37a86,expression#e2c3d86b-ca60-471a-afad-9fa0d0cdf437,user#user_2YmAD1cvCkPHH3RaNA4jsS9XXQq,"It should be mutual. If I check yours, you can check mine. I think it’s okay at the beginning of a relationship when ppl lack trust. But when trust is build, should not check phones ",express#98af0828-3888-4ed6-9bfc-9514cfd37a86,Is it okay for couples to check each other's phones? Why?
1709060224,express#98af0828-3888-4ed6-9bfc-9514cfd37a86,expression#aa20d370-1695-4b2f-ba56-32f69267ea1c,user#user_2cxafOn3YRojvXwBQAOWTsssxBJ,"For me, it's about valuing personal space and privacy in a relationship. I believe that not wanting your partner to go through your phone doesn't automatically mean you have something to hide. It's more about maintaining a sense of individuality and respect for one another's personal boundaries",express#98af0828-3888-4ed6-9bfc-9514cfd37a86,Is it okay for couples to check each other's phones? Why?
1709071907,express#98af0828-3888-4ed6-9bfc-9514cfd37a86,expression#9cae9524-2241-490d-8875-801e08b79acd,user#user_2cy5MzQPKVwqRx8pLXi4knE4mtv,"I would not go through my partner’s phone. I was in a toxic/abusive relationship for too many years. My ex would take my phone & go through it following his “episodes of craziness”. I felt like a teen in trouble with my parent. I am an adult. In my new relationship, I maintain a totally separate digital and real life. I don’t share social media or phone passcodes. We’ll occasionally share phones for GPS or work-type things but phones are personal property. Privacy and trust are everything in a relationship. Going through a partner’s phone is a waste of time & a violation of privacy/trust. ",express#98af0828-3888-4ed6-9bfc-9514cfd37a86,Is it okay for couples to check each other's phones? Why?
1709073386,express#98af0828-3888-4ed6-9bfc-9514cfd37a86,expression#d562b47e-5802-4438-a7e8-f97cfd069991,user#user_2YXzN3M6f7RxAL7uAi7qF4PBaW8,"No🤣! Privacy matters in any relationships, even in the closest ones ",express#98af0828-3888-4ed6-9bfc-9514cfd37a86,Is it okay for couples to check each other's phones? Why?
1709228947,express#98af0828-3888-4ed6-9bfc-9514cfd37a86,expression#bfdb1d07-706e-48a5-a9c8-ab921d1d84f9,user#user_2d10ckJqdJkSIIlvUMsrFRPIAfG,I think if you need to check your significant others phone you’re relationship is lacking trust. ,express#98af0828-3888-4ed6-9bfc-9514cfd37a86,Is it okay for couples to check each other's phones? Why?
1709568932,express#98af0828-3888-4ed6-9bfc-9514cfd37a86,expression#b80d95a2-59a0-4ddb-93bc-e23d42d1290e,user#user_2bP2Rw0wUFI50EpT2tcthFQNCAm,"Recently phone is a private things, some people dont mind to check their phones each other but some people concern about those too, so it depent your final discussion would like to share or not,,, but maybe better to ask a permition first and the other side also agreed… ",express#98af0828-3888-4ed6-9bfc-9514cfd37a86,Is it okay for couples to check each other's phones? Why?
1709592737,express#98af0828-3888-4ed6-9bfc-9514cfd37a86,expression#d9413e4f-004a-4be6-aef1-a6470237790e,user#user_2dF7XgClzepehdepnm43yJOqCyf,"I don’t think it’s ok to do that. Tbh though It really depends on the relationship. I think that if you truly trust your partner then neither of you would even think to do it. Only when there’s doubt, would your parter ask to do something like that. But no I don’t think it’s ok",express#98af0828-3888-4ed6-9bfc-9514cfd37a86,Is it okay for couples to check each other's phones? Why?
